Book,Category,Description,UOM,Customer Price,SKU,UPC,Manufacturer Part Number,Source Date
Contractor,Tools,SLIM-TIP INSULATED SCREWDRI,ea,27.9700,1559145,9264432810,KLEIN 33732INS,2026-08-25
Contractor,Tools,TRADESMAN PRO TOOL MASTER B,ea,214.9900,1291755,9264455485,KLEIN 55485,2026-08-25
Contractor,Tools,HYBRID PLIERS WITH CRIMPER,ea,39.9700,1293659,9264470258,KLEIN J215-8CR,2026-08-25
Contractor,Tools,PRO EYEWEAR SEMIFRAME CLR L,ea,14.9800,1566898,9264460161,KLEIN 60161,2026-08-25
Contractor,Tools,11-IN-1 SCREWDRIVER/NUT DRI,ea,15.9700,231360,9264432500,KLEIN 32500,2026-08-25
Contractor,Tools,NON-RATCHETING SCREWDRIVER,ea,29.9700,231362,9264432510,KLEIN 32510,2026-08-25
Contractor,Tools,POCKET KNIFE,ea,24.9900,1071189,9264444201,KLEIN 44201,2026-08-25
Contractor,Tools,NECK AND FACE COOLING BAND,ea,9.9900,1572392,9264460439,KLEIN 60439,2026-08-25
Contractor,Tools,CIRCUIT ANALYZER,ea,159.9900,1917057,9264469363,KLEIN RT390,2026-08-25
Contractor,Tools,UTILITY KNIFE,ea,19.9900,1075686,9264444136,KLEIN 44136,2026-08-25
Contractor,Tools,INSULATED TOOL KIT,ea,104.9900,1579061,9264492007,KLEIN 94130,2026-08-25
Contractor,Tools,11-IN-1 MAGNETIC SCREWDRIVE,ea,21.9700,1579062,9264432488,KLEIN 32500MAG,2026-08-25
Contractor,Tools,HEADLAMP/WORKLIGHT,ea,32.9800,1579498,9264456062,KLEIN 56062,2026-08-25
Contractor,Tools,3N1 IMPACT FLIP SOCKET 5IN,ea,9.9900,1765697,9264432767,KLEIN 32767,2026-08-25
Contractor,Tools,LARGE CABLE STRIPPER (2/0 -,ea,59.9900,1312792,9264474151,KLEIN 21051,2026-08-25
Contractor,Tools,AVIATION SNIPS WITH WIRE CU,ea,17.9800,1313357,9264476154,KLEIN 1202S,2026-08-25
Contractor,Tools,ELEC TESTER KIT,ea,36.9800,1582940,9264469236,KLEIN NCVT5KIT,2026-08-25
Contractor,Tools,THERMAL IMAGER,ea,349.9900,1583666,9264469293,KLEIN TI250,2026-08-25
Contractor,Tools,DIGITAL CLAMP METER AC AUTO,ea,74.9700,1584769,9264469285,KLEIN CL220,2026-08-25
Contractor,Tools,400AMP AC/DC TRMS CLAMP MET,ea,99.1310,1584771,9264469287,KLEIN CL390,2026-08-25
Contractor,Tools,DUAL RANGE NON-CONTACT VOLT,ea,27.5750,1584772,9264469232,KLEIN NCVT2P,2026-08-25
Contractor,Tools,DUAL RANGE NON-CONTACT VOLT,ea,29.9700,1584773,9264469323,KLEIN NCVT3P,2026-08-25
Contractor,Tools,FOLDING JAB SAW,ea,22.9300,1318417,9264431737,KLEIN 31737,2026-08-25
Contractor,Tools,TRADESMAN TUMBLER,ea,34.9900,1590498,9264455580,KLEIN 55580,2026-08-25
Contractor,Tools,ELECTRICIANS MINI RATCHET S,ea,16.9800,1591218,9264465116,KLEIN 65200,2026-08-25
Contractor,Tools,CUTTER CRIMPER STRIPS 8 - 2,ea,39.9700,1591581,9264434027,KLEIN K12065CR,2026-08-25
Contractor,Tools,12IN CMBO SQUARE,ea,29.9700,1899421,9264493007,KLEIN 935CSEL,2026-08-25
Contractor,Tools,15-IN-1 RATCHETING SCREWDRI,ea,24.9700,1598903,9264432305,KLEIN 32305,2026-08-25
Contractor,Tools,4-PC MINI SCRDRVR SET,ea,23.8150,61987,9264485484,KLEIN 85484,2026-08-25
Contractor,Tools,CARPENTERS PENCIL,ea,0.8900,364574,9264498557,KLEIN 98557,2026-08-25
Contractor,Tools,ALL-IN-1 PRECISION SCREWDRI,ea,29.9700,1600177,9264432717,KLEIN 32717,2026-08-25
Contractor,Tools,27-IN-1 MULTI-BIT PRECISION,ea,20.9700,1784963,9264432327,KLEIN 32327,2026-08-25
Contractor,Tools,9IN SIDECUT PLIERS WITH CRI,ea,49.9700,1785723,9264470151,KLEIN J215-9-CR,2026-08-25
Contractor,Tools,"IMPACT PUNCHDOWN TOOL, 66/1",ea,39.9700,1609325,9264458333,KLEIN VDV427-30,2026-08-25
Contractor,Tools,4-IN-1 ELECTRONICS SCREWDRI,ea,11.9700,1105803,9264432581,KLEIN 32581,2026-08-25
Contractor,Tools,HEAVY KNIT HAT,ea,19.9900,1613303,9264460388,KLEIN 60388,2026-08-25
Contractor,PPE & Safety,"COATED THERMAL GLOVE, L",ea,12.9800,1613306,9264460389,KLEIN 60389,2026-08-25
Contractor,PPE & Safety,"COATED THERMAL GLOVE, XL",ea,12.9800,1613307,9264460390,KLEIN 60390,2026-08-25
Contractor,Tools,COMPACT LASER DISTANCE MEAS,ea,39.9800,1793030,9264493006,KLEIN 93LDM100C,2026-08-25
Contractor,Tools,WINTER BOMBER JACKET XL,ea,79.9900,1616612,9264460380,KLEIN 60380,2026-08-25
Contractor,Tools,KLEIN-KURVE WIRE STRIPPER/C,ea,21.9700,1360344,9264474507,KLEIN 1019,2026-08-25
Contractor,Devices,GFCI RECEPTACLE TESTER LCD,ea,24.9700,1618754,9264469321,KLEIN RT250,2026-08-25
Contractor,Tools,ADVANCED CIRCUIT TRACER KIT,ea,299.9900,1798866,9264469338,KLEIN ET450,2026-08-25
Contractor,Tools,STRAIGHT-CLAW HAMMER,ea,27.9900,1803578,9264481001,KLEIN H80718,2026-08-25
Contractor,Tools,"TRADESMAN PRO PHONE HOLDER,",ea,24.9900,1378805,9264455474,KLEIN 55474,2026-08-25
Contractor,Tools,PLIERS,ea,60.9900,181186,9264472124,KLEIN J2000-9NE,2026-08-25
Contractor,Tools,NECK AND FACE WARMING HALF-,ea,9.9900,1635574,9264460466,KLEIN 60466,2026-08-25
Contractor,PPE & Safety,"HARD HAT, KONSTRUCT SERIES,",ea,139.9900,1903217,9264460447,KLEIN 60447,2026-08-25
Contractor,Tools,STAND UP ZIPPER BAG 2/PK,ea,14.9900,1816677,9264455559,KLEIN 55559,2026-08-25
Contractor,Tools,CABLE CUTTER,ea,42.9700,1641244,9264463227,KLEIN J63225N,2026-08-25
Contractor,Tools,STRAIGHT-CLAW HAMMER,ea,26.9900,1818514,9264481011,KLEIN H80816,2026-08-25
Contractor,Tools,6-IN-1 RATCHETING STUBBY,ea,17.8180,1133560,9264432593,KLEIN 32593,2026-08-25
Contractor,Tools,"DIAGONAL CUT PLIERS, ANGLED",ea,39.9900,1140592,9264472249,KLEIN D200049,2026-08-25
Contractor,Tools,TRPRO 9 POCKET TOOL POUCH,ea,39.9900,1140952,9264420022,KLEIN 5242,2026-08-25
Contractor,Tools,4-IN RD SCR-DRVR,ea,21.9900,92636,9264485023,KLEIN 602-4-INS,2026-08-25
Contractor,PPE & Safety,HARD HAT CLASS E W/LAMP,ea,109.9800,1649508,9264460346,KLEIN 60346,2026-08-25
Contractor,Tools,TRADESMAN PRO TOOL POUCH AP,ea,22.9900,1143993,9264420024,KLEIN 5244,2026-08-25
Contractor,Tools,IRON CONDUIT BENDER W/ ANGL,ea,59.9900,1652416,9264451603,KLEIN 51603,2026-08-25
Contractor,Tools,HAMMER HOLDER,ea,12.9900,93347,9264455082,KLEIN 5456,2026-08-25
Contractor,Tools,4 IN 1 ELECTRONICS POCKET,ea,15.9700,1415475,9264432614,KLEIN 32614,2026-08-25
Contractor,Tools,2PC SCR-DRV SET,ea,39.9900,69976,9264433532,KLEIN 33532-INS,2026-08-25
Contractor,Tools,WIRE STRIPPER/CUTTER,ea,21.9700,1661023,9264434047,KLEIN K11095,2026-08-25
Contractor,Tools,CLAMP METER ELECTRICAL TEST,ea,89.9800,1664344,9264469341,KLEIN CL120VP,2026-08-25
Contractor,Protection,AFCI /GFCI OUTLET TESTER,ea,38.2400,1420981,9264469182,KLEIN RT310,2026-08-25
Contractor,Tools,GLOW FISH TAPE 40-FOOT,ea,59.9700,1906226,9264450660,KLEIN 50660,2026-08-25
Contractor,Protection,DIGITAL CIRCUIT BREAKER FIN,ea,79.8620,1423756,9264469240,KLEIN ET310,2026-08-25
Contractor,Tools,BILLET AL TORPEDO LEVEL,ea,29.7180,1160674,9264493502,KLEIN 935RB,2026-08-25
Contractor,Tools,LIGHTED BILLET TORPEDO LEVE,ea,39.9700,1160678,9264493503,KLEIN 935RBLT,2026-08-25
Contractor,Tools,ACCU-BEND 4 VIAL LEVEL,ea,29.9700,1160680,9264493507,KLEIN 935AB4V,2026-08-25
Contractor,Tools,ALUMINUM TORPEDO LEVEL,ea,19.9800,1160681,9264493501,KLEIN 935R,2026-08-25
Contractor,Tools,TORPEDO LEVEL,ea,10.1800,1160682,9264493500,KLEIN 935,2026-08-25
Contractor,Tools,DUAL RANGE NON CONTACT VOLT,ea,30.9700,1427415,9264469294,KLEIN NCVT-5A,2026-08-25
Contractor,Tools,WIRELESS JOBSITE SPEAKER,ea,49.9900,1165450,9264469055,KLEIN AEPJS1,2026-08-25
Contractor,Tools,L/XL KNEE PAD SLEEVE,ea,39.9800,1852265,9264460611,KLEIN 60611,2026-08-25
Contractor,Tools,TRADESMAN PRO PHONE HOLDER,ea,24.9900,1176952,9264455468,KLEIN 55468,2026-08-25
Contractor,Tools,RECHARGEABLE FLASHLIGHT W/W,ea,44.9800,1681114,9264456412,KLEIN 56412,2026-08-25
Contractor,Tools,RECHARGEABLE 2 COLOR FLASHL,ea,59.9800,1681115,9264456413,KLEIN 56413,2026-08-25
Contractor,Tools,RECHARGEABLE 2 COLOR HEADLA,ea,59.9800,1681116,9264456414,KLEIN 56414,2026-08-25
Contractor,Tools,NON CONTACT VOLTAGE TESTER,ea,54.9700,1446819,9264469225,KLEIN NCVT-6,2026-08-25
Contractor,Tools,"SCREWDRIVER SET, 1000V INSU",ea,39.9700,1863155,9264485111,KLEIN 85076INS,2026-08-25
Contractor,Tools,MAGNETIC WIRE PULLER,ea,79.9800,1687946,9264450611,KLEIN 50611,2026-08-25
Contractor,PPE & Safety,CORDED EARPLUGS 6-PAIR PACK,ea,5.9800,1908797,9264460610,KLEIN 605036,2026-08-25
Contractor,PPE & Safety,CORDED EARPLUGS 50-PAIR,ea,29.9800,1908799,9264460522,KLEIN 6050350,2026-08-25
Contractor,Tools,PRO FOLDING HEX KEY SET-11,ea,19.9700,1454171,9264433284,KLEIN 70550,2026-08-25
Contractor,Tools,HD KURVE WIRE STRIPPER 8 -,ea,36.9800,1456543,9264434335,KLEIN K12035,2026-08-25
Contractor,Tools,RECHRG MID SIZE BLUETOOTH J,ea,89.9800,1692894,9264469243,KLEIN AEPJS3,2026-08-25
Contractor,Tools,TRADESMAN PRO STANDARD KNEE,ea,34.9800,1458425,9264460135,KLEIN 60135,2026-08-25
Contractor,Tools,CABLE SKINNING KNIFE,ea,26.9800,1196770,9264444218,KLEIN 44218,2026-08-25
Contractor,Tools,REPLACEMENT BLADES FOR CABL,ea,16.9800,1196771,9264444219,KLEIN 44219,2026-08-25
Contractor,Tools,INFRARED THERMOMETER INSPEC,ea,44.9700,1702857,9264469319,KLEIN IR1KIT,2026-08-25
Contractor,Tools,ELECTRONIC AC/DC VOLTAGE TE,ea,34.9700,1204622,9264469036,KLEIN ET60,2026-08-25
Contractor,Tools,"TAPE MEASURE, 25-FOOT MAGNE",ea,32.9800,1475261,9264469269,KLEIN 9225,2026-08-25
Contractor,Tools,10-22AWG CRIMPER,ea,34.9700,1475262,9264434400,KLEIN 3005CR,2026-08-25
Contractor,Tools,"FORGED STEEL WIRE CRIMPER,",ea,39.0870,1475263,9264434033,KLEIN 2005N,2026-08-25
Contractor,Tools,8 IN 1 INTERCHANGEABLE INSU,ea,49.9800,1476989,9264432288,KLEIN 32288,2026-08-25
Contractor,Tools,16FT TAPE MEASURE,ea,24.9800,1477694,9264469266,KLEIN 9216,2026-08-25
Contractor,Tools,HEAT EXCHANGE BALACLAVA,ea,16.3600,1479310,9264460132,KLEIN 60132,2026-08-25
Contractor,Tools,30FT TAPE MEASURE,ea,34.9900,1480775,9264469272,KLEIN 9230,2026-08-25
Contractor,Tools,25FT TAPE MEASURE,ea,20.9800,1481184,9264469267,KLEIN 9125,2026-08-25
Contractor,Tools,POCKET KNIFE BLK ALUM LOCKB,ea,49.2140,148137,9264444011,KLEIN 44001-BLK,2026-08-25
Contractor,Tools,DIGITAL ANGLE GAUGE AND LEV,ea,32.9700,1482788,9264469237,KLEIN 935DAG,2026-08-25
Contractor,Tools,CABLE TRACER WITH PROBE TON,ea,99.9800,1483498,9264469219,KLEIN VDV500-82,2026-08-25
Contractor,Wire Management,WIRE MARKER,ea,13.9700,2195,9264456250,KLEIN 56250,2026-08-25
Contractor,Tools,SLIM DIGITAL MULTIMETER TRM,ea,74.9700,9599,9264469375,KLEIN MM450,2026-08-25
Contractor,Tools,RECHARGEABLE CLAMPING FAN,ea,109.9900,10008,9264429027,KLEIN PJSFM2,2026-08-25
Contractor,Wire Management,POLY PULL LINE W/BUCKET,ea,49.9700,13654,9264456110,KLEIN 56110,2026-08-25
Contractor,Wire Management,WIRE MARKER,ea,12.9700,30691,9264456255,KLEIN 56255,2026-08-25
Contractor,Tools,10A 600V MULTIMETER,ea,34.9700,38146,9264469373,KLEIN MM325,2026-08-25
Contractor,Fittings,LOCKNUT WRENCH SET,ea,14.9800,38487,9264450038,KLEIN 50900R,2026-08-25
Contractor,Lighting,11-IN-1 IMPACT RATED DRIVER,ea,22.9700,57630,9264432851,KLEIN 32500HD,2026-08-25
Contractor,Tools,2-IN-1 INSULATED ELECTRONIC,ea,14.9700,60166,9264432315,KLEIN 32581INS,2026-08-25
Contractor,Tools,TRADESMAN PRO� XL CAMO BACK,ea,129.9900,62353,9264462801,KLEIN 62800BPCA,2026-08-25
Contractor,Lighting,SL SCREW HOLDING DRIVER SET,ea,22.9800,70978,9264485153,KLEIN 85153K,2026-08-25
Contractor,Tools,TOOL BACKPACK,ea,119.9900,76974,9264462800,KLEIN 62800BP,2026-08-25
Contractor,Tools,7-IN-1 IMPACT RATED FLIP SO,ea,29.9700,82010,9264432910,KLEIN 32910,2026-08-25
Contractor,Tools,10IN PLIER WRENCH,ea,52.9900,86350,9264473165,KLEIN D53010,2026-08-25
Contractor,Devices,600V RECEPTACLE TESTER,ea,64.9800,86388,9264469421,KLEIN ET270,2026-08-25
Contractor,Tools,10A 1000V MULTIMETER,ea,99.9700,86389,9264469376,KLEIN MM720,2026-08-25
Contractor,Tools,40PC DRIVER BIT SET,ea,24.9800,106787,9264433801,KLEIN 33801,2026-08-25
Contractor,Tools,POCKET LASER LEVEL,ea,44.9800,106793,9264493009,KLEIN 93PTL,2026-08-25
Contractor,Tools,13-IN-1 RATCHETING IMPACT R,ea,25.9800,106797,9264432873,KLEIN 32313HD,2026-08-25
Contractor,Tools,COMPACT FOLDING HEX KEY SET,ea,19.9800,106800,9264437025,KLEIN 70542,2026-08-25
Contractor,Tools,FOLDING UTILITY KNIFE WITH,ea,20.9800,106801,9264444060,KLEIN 44304,2026-08-25
Contractor,Tools,UTILITY BLADE DISPENSER WIT,ea,13.9800,106803,9264444066,KLEIN 44125,2026-08-25
Contractor,Tools,2-IN-1 INTCHBL SCRDRVR,ea,17.9700,107915,9264432087,KLEIN 67100,2026-08-25
Contractor,Tools,SCREWDRIVER SET,ea,49.9900,108854,9264433706,KLEIN 33736INS,2026-08-25
Contractor,Tools,10A 600V MULTIMETER,ea,64.9800,108926,9264469374,KLEIN MM420,2026-08-25
Contractor,Tools,8PC SCREWDRIVER SET,ea,29.9700,109029,9264485617,KLEIN 85617,2026-08-25
Contractor,PPE & Safety,GENERAL PURPOSE GLOVES MEDI,ea,14.9800,109523,9264460595,KLEIN 60595,2026-08-25
Contractor,PPE & Safety,GLOVES,ea,14.9800,109524,9264460596,KLEIN 60596,2026-08-25
Contractor,PPE & Safety,GLOVES,ea,14.9800,109527,9264460597,KLEIN 60597,2026-08-25
Contractor,Tools,MODBOX 18 POCKET TOOL POUCH,ea,33.9800,109672,9264455834,KLEIN 55834MB,2026-08-25
Contractor,Tools,MODBOX DRILL POUCH,ea,29.9800,109678,9264455836,KLEIN 55836MB,2026-08-25
Contractor,Tools,FOLDING UTILITY KNIFE,ea,12.9800,109722,9264444058,KLEIN 44302,2026-08-25
Contractor,Tools,11-IN-1 RATCHETING IMPACT R,ea,29.9700,109748,9264432872,KLEIN 32500HDRT,2026-08-25
Contractor,Tools,WIDEBEAM HEADLAMP WITH STRA,ea,54.9800,119287,9264456308,KLEIN 56308,2026-08-25
Contractor,Tools,FLIP SOCKET SET,ea,29.9800,123965,9264432934,KLEIN 32934,2026-08-25
Contractor,Tools,FLIP SOCKET SET,ea,20.9800,123966,9264432696,KLEIN 32933M,2026-08-25
Contractor,Tools,10IN LOCKING PLIER,ea,17.9800,123969,9264438602,KLEIN 38602,2026-08-25
Contractor,Tools,KNECT 3/8-INCH DRIVE IMPACT,ea,69.9800,123970,9264465400,KLEIN 65400,2026-08-25
Contractor,Tools,KNECT 1/4-INCH DRIVE IMPACT,ea,49.9800,123972,9264465300,KLEIN 65300,2026-08-25
Contractor,Tools,38PC S/D BIT/SOCKET SET,ea,33.9800,123973,9264433805,KLEIN 33805,2026-08-25
Contractor,Tools,UTILITY BORESCOPE,ea,109.9800,124224,9264469461,KLEIN ET17,2026-08-25
Contractor,Tools,NORTHEAST BOTTLE OPENER,ea,11.6160,125696,9264496549,KLEIN SPL98002B,2026-08-25
Contractor,Tools,8PC WRENCH SET,ea,79.9800,128446,9264468082,KLEIN 69408G,2026-08-25
Contractor,Tools,6PC SOCKET SET/HDL,ea,39.9800,140744,9264432686,KLEIN 32910RCHT,2026-08-25
Contractor,Tools,P-P RIPPER/STRIPPER,ea,12.7300,140746,9264434072,KLEIN L1412,2026-08-25
Contractor,Tools,8.9IN STL WIRE CRIMPER,ea,40.1440,142360,9264434038,KLEIN 3010CR,2026-08-25
Contractor,Tools,P-P UTILITY CART,ea,249.9900,145307,9264454831,KLEIN 54831MB,2026-08-25
Contractor,Tools,9PC HEX KEY CADDY SET,ea,24.9800,145308,9264433059,KLEIN BLS9,2026-08-25
Contractor,Tools,WIRE SPOOL DISPENSER,ea,169.9700,151721,9264454825,KLEIN 54825MB,2026-08-25
Contractor,Tools,PROFLEX IMPACT-RATED,ea,49.9800,153708,9264433804,KLEIN 33804,2026-08-25
Contractor,Lighting,S/D/NUT DRIVER,ea,28.9800,153942,9264432963,KLEIN 32516HD,2026-08-25
Contractor,Tools,"KNECT FLIP SOCKET SET, SAE,",ea,119.9800,154211,9264465240,KLEIN 65240,2026-08-25
Contractor,Tools,10KEY FOLDING HEY SET,ea,19.9800,159864,9264437018,KLEIN 70550M,2026-08-25
Contractor,Tools,9X1.42X1.42 NUT DRVR,ea,29.9700,160730,9264432790,KLEIN 32809MAG,2026-08-25
Contractor,Lighting,6PC S/D/NUT DRIVER,ea,20.9800,166426,9264432928,KLEIN 32561HDRT,2026-08-25
Contractor,Tools,1-1/4 PVC PIPE CUTTER,ea,34.9800,166760,9264450044,KLEIN 50044,2026-08-25
Contractor,Tools,LED WORK LIGHT,ea,89.9900,167363,9264456417,KLEIN 56417,2026-08-25
Contractor,Tools,10.8IN CMPCT HACKSAW,ea,12.7300,167367,9264431433,KLEIN 31432FC,2026-08-25
Contractor,Tools,FOLDING WORK BENCH,ea,129.9800,167392,9264454410,KLEIN 54410MB,2026-08-25
Contractor,Tools,6-POCKET TOOL APRON,ea,22.9800,175286,9264421022,KLEIN 21022,2026-08-25
Contractor,Tools,FULL BRIM SOMBRERO WITH NEC,ea,29.9900,178044,9264403010,KLEIN 03010,2026-08-25
Contractor,Tools,8-POCKET TOOL APRON,ea,48.9800,180106,9264421024,KLEIN 21024,2026-08-25
Contractor,Tools,LED POCKET FLASHLIGHT WITH,ea,59.9800,184766,9264456074,KLEIN 56074,2026-08-25
Contractor,Tools,MODBOX SERVICE UTILITY CART,ea,169.9800,192030,9264454834,KLEIN 54834MB,2026-08-25
Contractor,Tools,UTIL CART TOOL APRON,ea,59.9800,200973,9264454813,KLEIN 54813MB,2026-08-25
Contractor,Tools,CART LADDER HOLDER,ea,14.9800,200974,9264454805,KLEIN 54805MB,2026-08-25
Contractor,Tools,20PC IMPACT BIT SET,ea,10.9800,200975,9264433218,KLEIN 33002S,2026-08-25
Contractor,Tools,6-IN-1 SCREWDRIVER,ea,39.9800,205594,9264432306,KLEIN 32306INS,2026-08-25
Contractor,Tools,RECHARGEABLE HANDHELD FOLDI,ea,39.9800,209134,9264456073,KLEIN 56073,2026-08-25
Contractor,Tools,RATCHETING COMBINATION SLID,ea,99.9900,210546,9264468090,KLEIN 69508,2026-08-25
Contractor,Tools,5PCE HLDR KEYCHAIN,ea,16.9800,214312,9264432967,KLEIN K33850,2026-08-25
Contractor,Tools,39POCKETS RNR TOOL BAG,ea,99.9800,214313,9264462804,KLEIN 62804,2026-08-25
Contractor,Tools,BLD SFTY GLASSES GY,ea,19.9900,214315,9264403001,KLEIN 03001,2026-08-25
Contractor,Tools,PRY BAR UTL KNF,ea,19.9800,214316,9264444309,KLEIN 44309,2026-08-25
Contractor,Tools,SLIM WRE CUTR,ea,31.9800,214320,9264434074,KLEIN K12075,2026-08-25
Contractor,Tools,WIFI INSPECTION BORESCOPE,ea,69.9800,214368,9264469486,KLEIN ET21,2026-08-25
Contractor,Tools,K60 VOLTAGE TESTER KNOPP,ea,114.8860,304248,78397214460,KNOPP 14460,2026-08-25
Contractor,Wire Management,APWA BLUE INDUSTRIAL QUIK-M,ea,6.0410,535976,7557793621,KRYLON A0362100,2026-08-25
Contractor,Wire Management,FLUORESCENT ORANGE INDUSTRI,ea,6.8710,222614,7557793702,KRYLON` S03702,2026-08-25
Contractor,Wire Management,INDUSTRIAL QUIK-MARK,ea,6.1160,414980,7557703600,KRYLON A03600,2026-08-25
Contractor,Wire Management,APWA SAFETY YELLOW INDUSTRI,ea,6.1830,334717,7557793823,KRYLON S03823,2026-08-25
Contractor,Wire Management,FLUORESCENT SAFETY RED INDU,ea,5.9090,221109,7557793610,KRYLON A0361000,2026-08-25
Contractor,Wire Management,FLUORESCENT ORANGE INDUSTRI,ea,5.3320,227498,7557793700,KRYLON A0370000,2026-08-25
Contractor,Wire Management,FLUORESCENT CAUTION BLUE IN,ea,5.3320,235612,7557793620,KRYLON A0362000,2026-08-25
Contractor,Wire Management,WORKDAY BROWN,ea,4.5190,246001,7557704431,KRYLON* A044310,2026-08-25
Contractor,Wire Management,FLUORESCENT NEON GREEN INDU,ea,6.0410,366004,7557793614,KRYLON S03614,2026-08-25
Contractor,Wire Management,FLUORESCENT SAFETY RED INDU,ea,6.0410,371084,7557793613,KRYLON S03613,2026-08-25
Contractor,Wire Management,WORK DAY GLOSS WHITE 16OZ S,ea,4.4870,266306,7557704401,KRYLON A0440100,2026-08-25
Contractor,Wire Management,FLUORESCENT SAFETY GREEN IN,ea,5.3320,90810,7557793630,KRYLON A0363000,2026-08-25
Contractor,Wire Management,711 THE PROTECTOR LUBRICANT,ea,8.8970,268866,7557790711,KRYLON` S00711,2026-08-25
Contractor,Wire Management,FLUORESCENT PINK INDUSTRIAL,ea,5.9090,273071,7557793612,KRYLON A0361200,2026-08-25
Contractor,Wire Management,APWA UTILITY WHITE INDUSTRI,ea,6.7520,276514,7557793900,KRYLON A0390000,2026-08-25
Contractor,Wire Management,WHITE LIGHTNING CONTRACTOR,ea,8.8930,289885,2327599112,KRYLON` WL09911,2026-08-25
Contractor,Wire Management,WORK DAY YELLOW 16OZ SPRAY,ea,4.5190,289893,7557704406,KRYLON A0440600,2026-08-25
Contractor,Wire Management,WORK DAY GREEN 16OZ SPRAY P,ea,4.5190,289894,7557704408,KRYLON A0440800,2026-08-25
Contractor,Wire Management,WORK DAY FLAT BLACK 16OZ SP,ea,4.5190,289895,7557704412,KRYLON A0441200,2026-08-25
Contractor,Wire Management,WORK DAY ORANGE 16OZ SPRAY,ea,4.5190,289896,7557704413,KRYLON A0441300,2026-08-25
Contractor,Wire Management,INDUSTRIAL WORK DAY ENAMEL,ea,4.5190,289897,7557704420,KRYLON` A04420,2026-08-25
Contractor,Wire Management,WORKDAY FLAT WHITE,ea,4.5190,289898,7557704422,KRYLON* A044220,2026-08-25
Contractor,Wire Management,WORK DAY BLUE 16OZ SPRAY PA,ea,4.5190,289899,7557704403,KRYLON A0440300,2026-08-25
Contractor,Wire Management,16OZ CAN OF WORK DAY GLOSS,ea,4.4870,289900,7557704404,KRYLON A0440400,2026-08-25
Contractor,Wire Management,WORK DAY GLOSS BLACK 16OZ S,ea,4.4870,289901,7557704402,KRYLON A0440200,2026-08-25
Contractor,Wire Management,WHITE LIGHTNING CONTRACTOR,ea,7.5070,290086,2327599110,KRYLON` WL09911,2026-08-25
Contractor,Wire Management,4500 ROOF BONDING SEALANT B,ea,8.1330,5777,7923955103,KRYLON GC55103,2026-08-25
Contractor,Misc,4IN WHT LOUVER VENT W/STD T,ea,5.9840,214993,3989980267,LAMB 267W,2026-08-25
Contractor,Misc,4IN WHT PLSTC UNDER EAVE VE,ea,8.1370,245666,3989980143,LAMB 143W,2026-08-25
Contractor,Misc,4X25FT INSULATED AIR DUCT,ea,77.9380,257895,3989902574,LAMB 2574,2026-08-25
Contractor,Misc,4IN X 50FT LAMAFLEX DUCT -,ea,70.9930,89945,3989900450,LAMB 450UL,2026-08-25
Contractor,Fittings,4IN X 25FT LAMA CONN UL,ea,32.6940,455115,3989988414,LAMB 414UL-12,2026-08-25
Contractor,Misc,4IN WHT PREF HOOD W/TAIL &,ea,6.6760,41756,3989980224,LAMB 224W-B,2026-08-25
Contractor,Misc,4IN WORM GEAR CLAMP,ea,1.0970,70232,3989900284,LAMB 284L-R,2026-08-25
Contractor,Fittings,SKINTOP SLR-M 25X1.5 GY W/,ea,6.1540,314481,S1443600122,LAP S1616,2026-08-25
Contractor,Fittings,SKINTOP SL-M 20X1.5 BK W/ N,ea,3.5759,318044,S1443600145,LAP S2513,2026-08-25
Contractor,Fittings,EPIC H-A 16 SS DR PH1 (10.5,ea,20.9150,200842,S1443601431,LAP 10530000,2026-08-25
Contractor,Fittings,EPIC H-A 16 BS DR PH1,ea,21.6220,200843,S1443600064,LAP 10531000,2026-08-25
Contractor,Fittings,SLN 1IN SKINTOP BK 53016260,ea,8.5240,327355,S1443600180,LAP S2101,2026-08-25
Contractor,Fittings,EPIC H-A 16 SS 17-32 PH1 (1,ea,18.1910,328808,S1443600185,LAP 10542000,2026-08-25
Contractor,Fittings,HA 32 SE HOOD W/DBL LVR BLT,ea,64.1580,329744,S1443600193,LAP 105760NP,2026-08-25
Contractor,Fittings,SKINTOP MS-NPT BRUSH 3/4IN,ea,62.5780,1044749,S1443601572,LAP 53112037,2026-08-25
Contractor,Fittings,SKINTOP MS-NPT BRUSH 1IN,ea,89.2720,1046651,S1443601621,LAP 53112047,2026-08-25
Contractor,Fittings,"SKINTOP MS-NPT BRUSH 1 1/2""",ea,139.2930,1046653,S1443601622,LAP 53112067,2026-08-25
Contractor,Fittings,SKINTOP MS-NPT BRUSH 2IN,ea,126.6290,1046655,S1443601606,LAP 53112077,2026-08-25
Contractor,Fittings,SKINTOP MS-NPT BRUSH 2IN PL,ea,164.9910,1046656,S1443601607,LAP 53112087,2026-08-25
Contractor,Fittings,"SKINTOP MS-SC-M 20X1,5,",ea,23.3470,218945,S1443600069,LAP 53112630,2026-08-25
Contractor,Fittings,HBE 10 TE HOOD W/ DBL LVR B,ea,39.2100,569172,S1443600689,LAP 100400NP,2026-08-25
Contractor,Fittings,SLN 1/2IN SKINTOP GY 530160,ea,3.0353,408222,S1443600401,LAP S1112,2026-08-25
Contractor,Fittings,"SLN FLEX 1/2"" SKINTOP BK 53",ea,2.8190,955727,S1443601328,LAP S2312,2026-08-25
